5601	5180238
5612	3605985
5615	526432
5615	707877
5944	1246302
5960	1991353
5961	1991353
5970	6192063
5977	969914
6003	467838
6007	6566089
6011	3611121
6019	4508288
6057	3368561
6058	2313465
6065	1991353
6110	5751393
6161	5774737
6302	4913587
6313	471168
6332	3610971
6448	332525
6475	534514
6498	3451335
6498	3451336
6508	710822
6519	3693867
6539	371067
6539	377898
6539	803431
6539	917276
6539	2543040
6539	2576376
6541	4905197
6562	629567
6567	6809280
6644	5761017
6649	518119
6683	7529542
6683	7529543
6684	672511
6689	2731294
6717	6780377
6743	5932169
6745	496729
6765	508195
6795	5742429
6823	484801
6881	698627
6882	698627
6882	1787718
6882	5990648
6890	5730459
6904	920280
6919	3693942
6940	3452843
6951	651715
6951	651717
6952	651715
6952	651717
6991	491249
7065	494005
7073	4809060
7089	159772
7089	159774
7089	646231
7089	893311
7089	1200939
7089	2116053
7178	499725
7224	501093
7279	589132
7284	7527684
7320	5877183
7331	502074
7351	7341579
7380	610825
7388	1577338
7467	556205
7471	1273091
7517	492584
7535	7528683
7550	3841665
7573	5720091
7626	484371
7679	471472
7719	497116
7832	7529388
7891	5742498
7896	496364
7919	1975618
7919	1975619
7919	1975620
7919	1975621
7919	3659761
7922	5039751
7958	555837
7969	491709
8006	494493
8065	4979520
8077	586601
8136	920460
8140	3322362
8180	3843137
8180	3942360
8264	598317
8289	508534
8290	5702895
8294	1873320
8302	503605
8310	920735
8346	587131
8361	5798466
8440	587411
8471	585732
8487	491832
8522	5742721
8587	5759284
8688	493540
8725	1837980
8742	494157
8745	1804334
8776	499669
8789	437330
8855	504997
8861	503438
8924	500845
8973	7526134
8996	496782
9006	6581156
9010	7527967
9010	7527968
9043	2598515
9073	501667
9118	7527422
9129	494905
9201	5290130
9256	1565779
9270	5794265
9279	587380
9307	827671
9336	1611262
9367	1948988
9385	2208278
9385	4345247
9425	490142
9479	584171
9480	7166361
9487	6383305
9591	1729708
9591	2370565
9656	2464482
9678	545574
9691	390843
9707	920684
9834	5739272
9836	611110
10045	7526235
10086	4111530
10099	511011
10150	581802
10190	492697
10202	494899
10216	7521444
10274	1383136
10279	735698
10309	559711
10352	1143875
10374	1584615
10376	457322
10420	4448399
10423	547274
10439	500845
10469	1518066
10476	7526716
10639	613292
10654	513868
10654	929135
10717	491270
10745	495132
10756	492075
10841	617623
10859	491253
10869	471168
11014	5843767
11038	2755296
11088	481116
11164	694877
11164	1549186
11164	3218888
11164	3787128
11185	494386
11210	1652124
11230	490397
11242	3612198
11258	514171
11344	508304
11437	494530
11495	847070
11495	1284327
11523	7527969
11523	7527970
11523	7527971
11523	7527972
11545	491666
11561	506256
11603	1873470
11694	1106271
11695	3080648
11695	3138241
11742	472020
11756	1594944
11770	626857
11810	1748792
11817	506295
11842	588184
11980	816330
12210	1257198
12252	501883
12277	489993
12345	1817529
12361	495354
12393	612941
12393	2138408
12408	4561616
12450	479105
12479	496459
12509	7524321
12553	586707
12560	472685
12571	1004061
12615	515675
12663	491817
12753	588769
12754	588769
12886	1830558
12898	587078
13036	737067
13037	515682
13041	491249
13053	920251
13098	479993
13107	4409429
13126	415210
13139	1114893
13211	522964
13245	1518733
13249	1606860
13253	490432
13314	526695
13373	1124583
13418	1392624
13436	738253
13436	5832413
13446	5832413
13489	332217
13489	3046016
13489	3555316
13493	2245410
13536	587154
13567	1439454
13580	7526167
13614	518085
13779	920327
13790	5722365
13820	495657
13834	3371613
13849	5853114
13850	1551774
13855	4418099
13857	470631
13869	590982
13887	7524323
13916	471285
13937	1567211
13999	1567238
14041	507845
14058	482706
14060	2270800
14185	5227491
14223	494869
14242	2894192
14254	536308
14285	492081
14308	859208
14343	472435
14369	588945
14432	587758
14708	587789
14716	386526
14716	490460
14716	615568
14716	745306
14716	848952
14717	744745
14748	515764
14830	484934
14864	7524133
14873	4905484
14989	5742379
15026	5657694
15036	472666
15097	472703
15112	4049251
15139	2658948
15144	501075
15180	472399
15203	835417
15262	1465219
15262	2509829
15305	504943
15306	262294
15315	367369
15383	1423471
15385	490376
15417	511213
15438	1906964
15443	105573
15446	497064
15460	1143884
15470	2656063
15487	4844612
15543	2146057
15583	2149977
15598	3963425
15739	4213544
15751	86626
15770	1230886
15774	1542689
15774	1994771
15783	7525919
15783	7525922
15845	846748
15845	915415
15867	495532
15867	1137150
15867	3231109
15874	587858
15913	960395
15945	473486
16015	893459
16083	4076489
16111	7524029
16111	7524030
16111	7524031
16116	2260532
16157	491151
16193	2069226
16193	4143577
16212	1009142
16256	3157780
16266	415025
16279	556242
16289	4454680
16300	3280823
16300	3280826
16307	1459666
16307	3341219
16307	3496525
16352	1473687
16379	559026
16428	3218839
16445	6916556
16482	2039609
16493	907309
16499	7526136
16527	3127506
16527	3127507
16546	854762
16633	7522802
16633	7522803
16633	7522804
16633	7522805
16633	7522806
16633	7522807
16633	7522808
16633	7522809
16633	7522810
16720	850342
16842	2039342
16857	502537
16859	7524422
16863	1738820
17022	735678
17072	674973
17072	2868942
17076	5700057
17086	767594
17098	966080
17131	585745
17131	588154
17283	7281367
17287	502073
17290	514626
17319	2558071
17372	2067196
17479	1217949
17494	675022
17514	983575
17559	596727
17568	5841751
17622	805942
17642	2402596
17658	1926747
17660	2124698
17662	2871542
17713	493328
17717	996171
17717	3129207
17735	370830
17735	3627845
17735	6850664
17740	1717000
17864	1084494
17945	4907048
18006	498930
18018	1954590
18018	2462754
18053	527933
18132	2867809
18185	547719
18188	522165
18284	1075614
18301	7523315
18324	502401
18324	893628
18333	637882
18382	650359
18386	587137
18474	3289535
18533	494905
18574	743401
18578	741213
18579	450288
18583	721820
18586	494005
18609	7523661
18755	536268
18808	1583656
18889	924776
18906	533319
18915	4319900
18944	3086260
18952	964857
18977	490409
18982	1870737
19066	1009107
19079	586618
19170	4126652
19170	4487296
19226	735659
19301	993139
19338	744755
19342	481380
19342	3892821
19343	938341
19432	2523337
19454	2298817
19460	973511
19529	2384227
19594	1218083
19664	587380
19674	2169773
19714	768540
19716	871402
19736	3144156
19776	5834778
19784	2457232
19942	2090656
20042	1824991
20065	1587217
20086	677940
20086	3021743
20093	5969717
20097	5290836
20097	6447280
20106	587798
20119	4974103
20119	4974107
20119	4974109
20119	4974110
20159	882264
20257	734650
20288	4913447
20318	4554836
20349	5511744
20364	1017328
20388	1606976
20394	700332
20398	1518854
20405	6319930
20426	514410
20442	4103747
20533	785097
20565	1965639
20566	7528624
20618	7502680
20858	7527077
20984	7527257
21020	7522893
21098	3530
21103	1939886
21104	340431
21104	1607223
21122	7523518
21124	5799153
21153	683587
21180	1078403
21226	1078960
21231	990722
21259	4935951
21280	2098898
21280	2134911
21287	729188
21296	1417438
21296	1417439
21344	2093874
21363	637834
21398	1317602
21526	490142
21526	490169
21549	737037
21668	1087084
21678	4905365
21737	413056
21802	4793711
21904	972756
21904	1756739
21904	1965465
21907	1756739
21907	1965465
21909	708256
21919	637365
21919	4042434
21962	7523583
21964	7523412
22004	1058465
22016	686960
22122	6536165
22127	6533448
22177	501060
22200	782190
22230	1603480
22430	1554516
22462	340431
22491	1718447
22535	1108317
22588	5629376
22716	2463347
22727	651730
22976	869363
23075	925095
23139	947172
23243	588837
23353	5518182
23412	7522970
23413	7522983
23451	7523514
23554	3728586
23580	1084477
23594	930714
23597	433325
23597	2966595
23686	399754
23777	2778384
23791	7523428
23793	796744
23814	3729029
23823	1571892
23855	7525798
23866	7526514
23884	135958
23998	473976
24008	484363
24033	518282
24147	7522641
24170	2133062
24278	3988546
24398	1317576
24500	1107391
24572	7527075
24604	713294
24649	871584
24656	869327
24656	3313245
24657	3993925
24697	2732494
24698	1447734
24698	2240420
24759	1008784
24765	540571
24765	5749259
24841	537811
24854	1658342
24855	354357
24867	444135
24934	587107
24940	380535
25050	3173209
25056	5722421
25056	5722430
25057	7522642
25057	7522643
25057	7522644
25095	532316
25106	972850
25107	468991
25118	2208162
25134	4235952
25153	2032575
25185	517287
25192	1253799
25280	776561
25280	845535
25280	3279923
25330	1834052
25404	3851516
25478	987612
25528	594516
25536	5730310
25537	1398024
25591	1846843
25615	1624461
25661	1078813
25691	833569
25735	2139557
25741	513927
25759	970645
25817	3175148
25823	2087877
25838	5992146
25839	849161
25839	988711
25839	1002310
25839	1671155
25895	583190
25895	922338
25895	1205010
25970	1318167
25994	1824911
26041	1316283
26054	3884281
26170	769221
26186	376778
26187	1557865
26217	1580281
26231	1584233
26244	416719
26318	537634
26324	457322
26360	558758
26443	753606
26447	881683
26474	2756516
26474	2756518
26485	480529
26556	1468255
26732	1987517
26786	2714734
26887	738932
26887	4485180
26887	5335776
26902	2714734
26940	1435653
26940	1479011
26997	1221284
27030	2002334
27133	1566588
27144	1299720
27174	7523116
27426	653144
27426	7525801
27426	7525802
27620	684494
27712	587825
27717	3340583
27796	594912
27829	1214027
27887	1936009
27956	473144
27956	5750202
28075	1567211
28129	2854868
28228	471632
28233	135244
28233	373376
28233	378761
28233	483109
28233	522605
28233	615796
28233	808911
28233	1261757
28233	3175621
28233	4491454
28411	7527174
28435	591085
28483	2136945
28514	1701556
28653	4116418
28673	7464526
28673	7464527
28673	7464528
28773	928783
28773	4380873
28877	1137193
28935	541370
28958	6161353
28992	851064
29006	470631
29013	4418099
29028	588052
29046	596128
29048	1551336
29072	1462990
29110	1099061
29164	2352859
29228	614513
29252	587143
29298	1114771
29307	695781
29313	1494349
29402	7529088
29402	7529089
29402	7529090
29486	7522754
29493	4179282
29548	471562
29561	1860118
29648	1658767
29752	374592
29752	4653552
29752	4653553
29797	1194099
29800	972840
29816	696207
29868	1054289
29886	599488
29912	1458019
29915	520221
29941	587116
29951	4920011
30007	497150
30024	7526736
30126	4944660
30155	1155711
30237	498899
30418	1718596
30473	7274746
30478	1531981
30489	1421095
30489	1421098
30489	1758171
30489	5458872
30489	5458873
30542	1824991
30542	4648317
30579	7272024
30592	598112
30611	1628572
30621	3151011
30621	5998785
30798	1554832
30810	3151011
30827	1085036
30835	3151011
30835	6742945
30889	492257
30970	5240667
31142	2459848
31149	5134971
31190	563098
31195	3882011
31265	2139506
31268	642963
31331	3076277
31336	1905671
31373	494094
31376	5739823
31377	4685685
31385	4314282
31418	7522801
31440	5032975
31450	5847625
31484	7524884
31484	7524889
31492	484932
31514	3180035
31527	423834
31528	989559
31528	5649724
31530	975907
31554	5269193
31570	4068386
31599	3890454
31723	3455383
31739	5015664
31829	587154
31854	148068
31920	1687224
31992	3371957
32067	1576989
32095	5376871
32112	3332216
32112	4430338
32112	4981431
32112	4981433
32206	5281610
32239	3047964
32370	1865482
32378	500970
32403	6454753
32404	1070784
32537	449328
32539	5408918
32540	1571479
32579	1111257
32602	5279544
32702	3180035
32709	7526200
32719	1705354
32799	1392624
32806	1398936
32882	1151579
32979	985334
33145	1124506
33150	1623013
33162	708018
33193	708011
33193	1124583
33193	7323695
33203	4459288
33247	491410
33307	2597437
33316	1486147
33316	1486148
33316	1837277
33316	1973082
33343	707986
33429	1405708
33445	863778
33464	5511267
33542	330489
33571	3110830
33678	484926
33756	2151563
33808	3323012
33808	5673130
33813	5716412
33823	4488861
33929	671470
33930	6594899
33956	3507085
33973	1302019
34027	1873693
34142	490432
34142	4751905
34156	7523326
34158	1606860
34214	587389
34272	587835
34295	358391
34340	737196
34340	799395
34407	1104136
34532	333643
34733	7529776
34779	2149312
34788	4907094
34804	497061
34827	533127
34903	1075688
34903	1441700
34927	2909483
35027	656202
35057	588955
35097	403389
35097	2130409
35148	1594266
35155	587850
35165	587377
35174	1656736
35175	3841509
35195	3729044
35203	7529955
35260	534138
35260	2718470
35267	2353821
35268	198086
35305	494863
35446	940002
35529	2716166
35589	454555
35708	763814
35710	7511852
35763	491249
35811	737067
35982	484329
36013	3518499
36015	373234
36055	5448373
36073	918891
36081	5723558
36280	1945756
36300	7249675
36303	4015523
36306	509706
36361	502535
36419	2116262
36456	6303712
36484	3489990
36498	4581016
36520	5462646
36521	4067518
36571	7525958
36608	4193726
36611	440769
36670	1327483
36680	7529856
36680	7529857
36695	36760
36697	1449835
36742	7091327
36760	36695
36790	3007008
36833	7528628
36834	7523118
36873	698227
36966	3055826
36966	4830462
37017	2074133
37023	3266457
37051	7352672
37065	7488180
37071	7320267
37109	1839186
37118	1046540
37121	2154019
37174	4007411
37218	5202938
37223	1302011
37315	1305788
37329	1343210
37349	3028060
37361	4454711
37373	2243831
37376	651451
37378	518635
37385	7522734
37437	6443811
37455	5191675
37512	530810
37512	1574342
37512	2990141
37515	524157
37517	740461
37522	513206
37524	491408
37524	491409
37528	709725
37529	1396385
37581	214486
37581	873930
37612	4668606
37616	1674966
37625	333364
37637	7523178
37637	7523180
37684	3618213
37710	135961
37721	7523210
37732	4108901
37787	1064938
37788	587304
37807	587735
37857	7290719
37858	2590064
37901	5708759
37928	698227
37929	5720682
37943	587406
37956	417139
37977	1466414
37979	697605
37979	5776396
37985	1820055
37987	433195
37987	878778
38068	588174
38387	514775
38387	1284100
38392	625239
38392	6927483
38394	1303093
38397	942502
38397	2714734
38398	5000186
38411	2165299
38471	511948
38491	7065273
38557	3029942
38571	330520
38572	330520
38572	5750491
38587	496863
38593	330520
38626	6467736
38728	2684834
38735	6392910
38741	800920
38749	3717901
38773	5383807
38817	6218934
38820	180655
38842	180655
38852	1939244
38904	588677
38920	7525403
38922	1061503
38926	445795
38926	494157
38932	6551478
38932	7358889
38947	3256496
38988	3100765
38997	1625499
38998	2083398
39027	588769
39147	574932
39164	6116685
39165	1652045
39167	1622582
39312	569995
39365	2106069
39410	785056
39427	1442974
39495	3608390
39495	3608393
39506	500046
39509	502534
39513	588842
39549	2604028
39674	588858
39748	6793569
39779	587772
39781	1636604
39950	4654565
39996	544229
39996	7332068
40017	4943438
40019	1398059
40087	652278
40102	517139
40142	4540491
40154	477830
40158	2990091
40164	585434
40205	7527185
40234	7526639
40256	902905
40380	2152990
40401	2149408
40447	2384241
40452	1368083
40561	4826448
40561	4826450
40561	4826451
40561	4826452
40756	2371476
40800	471915
40828	555754
40830	738499
40859	5047506
40877	555754
40959	587081
40994	1938514
41044	7523515
41110	497026
41123	7523255
41146	491296
41244	588817
41295	1108644
41302	7508177
41314	513683
41367	3765329
41368	7523113
41371	3139246
41404	3360341
41471	588777
41483	4669969
41508	972636
41717	2517550
41717	2517551
41814	1155735
41838	2243839
41843	2841756
41863	4549387
41880	3991193
41920	1628677
41921	2555677
41921	2555678
41921	2555679
41921	5585247
42054	444494
42059	496961
42060	2210228
42085	592208
42149	373234
42175	1394891
42189	2088894
42189	5658110
42189	7527252
42189	7527253
42202	1360519
42209	422102
42212	4751049
42231	496902
42250	4976908
42298	1082758
42303	6670180
42317	2811563
42323	1670663
42325	7523626
42344	3118780
42345	1488641
42448	495354
42448	585253
42546	748981
42555	1360519
42556	5745843
42580	496902
42590	771714
42590	832590
42650	2604183
42802	3945318
42830	7525722
42830	7525723
42849	564436
42849	4732546
42863	7043949
42863	7043950
42877	1252965
42964	880897
42964	880925
42971	1075626
43057	625501
43074	7516785
43101	5156757
43122	2596303
43210	880897
43237	434095
43265	3294689
43376	2265360
43397	5049621
43442	139542
43446	7526312
43590	477278
43605	500299
43617	502570
43660	3139146
43731	2147264
43871	1394499
43914	996737
43914	996740
43929	588801
44065	1151524
44172	50154
44172	534480
44209	2165239
44271	7528641
44359	622872
44378	354769
44451	3429557
44456	5739111
44581	354354
44726	1266499
44767	1211714
44771	568108
44771	4923080
44874	471624
44896	2353479
44982	970603
45041	4228378
45196	1834968
45222	587367
45393	533912
45411	1536932
45411	1536933
45537	588815
45818	2221191
46019	3354867
46021	1301988
46050	517135
46056	587699
46138	354164
46152	354346
46232	7527437
46352	7524520
46372	2004975
46390	1389423
46593	918674
46635	811723
46681	346277
46717	7446445
46720	732702
46750	7094973
46754	931581
46911	2010363
46937	587746
46991	1508749
47012	7262071
47012	7262072
47039	1413642
47182	4877748
47213	453578
47258	1337062
47258	1370857
47329	5765658
47460	744749
47716	5787448
48000	7522895
48003	7522883
48012	697309
48085	871407
48109	7523203
48133	1103797
48232	1670317
48357	3595781
48389	588790
48415	484804
48417	1403989
48420	552135
48691	588778
48770	1721283
48770	1721284
48971	3931186
48980	7508398
49030	354128
49142	495334
49402	502552
49464	498811
49539	587828
49581	5754907
49656	977414
49871	2602809
49877	993428
49932	2703257
49974	7525735
49974	7525736
49974	7525804
49974	7525805
49974	7525806
49974	7525809
49996	354300
50010	7529949
50057	2933851
50154	44172
50181	1636411
50247	440751
50314	495172
50634	1249744
50759	743512
50966	5349161
50984	2468700
50990	2072311
51011	2046410
51011	3153518
51011	3153519
51064	4682128
51119	600240
51119	1468059
51142	816330
51207	992584
51226	1896683
51331	546068
51338	5408741
51485	5845953
51553	5066201
51598	587854
51627	7448313
51771	582533
51776	4516140
51793	640990
51859	354340
52011	3365791
52014	4906708
52022	552366
52022	4421875
52022	6052422
52081	2659377
52122	588838
52226	2039441
52382	588184
52402	985431
52402	2463967
52402	3697139
52405	1249746
52474	587732
52583	480560
52661	588255
52762	646945
52897	4308849
52918	750878
52926	987984
52928	587382
52940	626416
52940	3696264
53048	587664
53108	771493
53157	472020
53400	517307
53513	815329
53535	3080648
53539	1106271
53539	7522542
53539	7522544
53667	1795604
53719	987636
53754	588300
53864	668400
53907	2460124
53907	3598576
53934	739096
53959	1460404
53974	1907706
53977	3446665
54010	694774
54053	2368355
54124	799395
54124	3701021
54146	587660
54189	2368354
54229	1735337
54253	494094
54289	2079500
54335	552552
54365	528098
54373	1799589
54430	3958321
54462	544495
54468	1152811
54468	2765617
54468	4061471
54484	1810693
54543	440752
54546	1563412
54599	1211731
54604	5799141
54604	6165599
54628	827889
54635	129195
54635	506256
54674	587737
54694	7523492
54721	504149
54729	506256
54802	430991
54811	1052716
54845	2228880
54868	490759
54871	2200793
54889	883233
54925	3257116
54925	5788166
54954	677879
55034	755244
55085	3020311
55085	3020319
55100	589113
55262	563979
55291	588181
55303	471203
55347	580197
55359	599640
55399	3972850
55476	977379
55481	537134
55506	985247
55517	1001263
55548	511201
55574	1943960
55618	1710014
55727	495354
55727	585253
55760	1156028
55871	5379930
55908	354349
55938	1221694
55938	1236278
56082	1611262
56106	7527371
56106	7529745
56106	7529746
56166	2668060
56185	1195631
56185	4195441
56189	484357
56260	588139
56294	425922
56294	550876
56304	2478400
56389	2134364
56389	2385377
56432	3653187
56445	7529202
56453	514617
56484	490229
56531	532304
56531	807809
56582	990428
56604	547321
56649	3552128
56727	480822
56755	2834917
56814	7368602
56814	7368604
56853	1338851
56870	884322
56919	1524138
56922	7524043
57044	500197
57064	956587
57106	729075
57351	7523259
57409	957757
57520	1160387
57560	347655
57591	7527623
57635	964743
57669	7526857
57751	2150309
57751	3684847
57753	589092
57782	507278
57831	750046
57962	482720
57962	695815
57971	695815
58004	7522984
58099	446713
58099	7526322
58112	4961556
58125	7522986
58127	7523286
58193	1560340
58208	823656
58297	1627821
58313	512876
58343	3013879
58357	588864
58378	3320275
58519	997969
58519	997970
58547	512687
58547	887839
58547	1576220
58610	1103794
58681	5637164
58803	440783
58803	2923524
58826	872811
58908	2377226
59001	358591
59036	948743
59081	5340430
59121	4125021
59133	7526740
59309	7523155
59390	586807
59419	7464553
59419	7464554
59574	5232213
59579	755244
59580	785064
59607	2813399
59650	1537661
59654	1538467
59657	1250642
59717	5868920
59750	5738958
59822	544784
59864	2964707
59905	7496919
59905	7496920
60061	5327609
60066	1577454
60067	5327609
60072	891324
60114	1943586
60132	1148569
60147	1473930
60278	5253664
60361	636395
60537	1936119
60547	766575
60644	2598519
60668	7529950
60710	1846837
60847	1909212
60864	562062
60865	588063
60895	1627824
60947	700771
60999	498686
61032	381997
61035	5340819
61093	588779
61136	707285
61188	476135
61193	2597516
61197	7523100
61261	2155295
61330	2557943
61392	2209568
61439	1330604
61457	2175831
61467	619587
61487	3544499
61553	2355535
61553	2775815
61583	490397
61658	708087
61746	5162761
61769	1652124
61770	7464556
61786	993127
61786	6122373
61801	7525695
61801	7525697
61810	499114
61827	354784
61849	4688132
61892	1212934
61901	653028
61911	4282299
61916	1236697
61963	4967956
61991	1506783
62008	1354350
62055	1854932
62089	1734049
62094	7083052
62170	588846
62251	789733
62434	589103
62534	735585
62546	907059
62546	907060
62571	5814942
62598	6933876
62598	6933878
62600	7526148
62600	7526149
62809	724682
62903	5200434
62903	7525340
62946	1050677
62956	7529003
62985	2155419
62989	1279719
62991	1580940
63030	940157
63182	5819060
63218	854540
63227	581730
63279	7511893
63351	1329646
63380	448316
63403	1279766
63475	1034744
63531	587774
63540	360957
63540	585442
63540	3841048
63543	1426159
63601	588797
63676	586816
63729	7022718
63752	1560104
63781	729248
63803	7523662
63854	5450479
63855	2105820
63874	2811493
63874	4185697
63889	2543164
63898	993063
63898	1573621
63913	567581
63957	2627488
64083	1546697
64097	1289454
64124	7523542
64124	7523545
64124	7523546
64221	869249
64261	7515519
64269	1216986
64311	563224
64311	674647
64319	7518272
64320	7521031
64402	7524617
64402	7524618
64450	1014906
64463	5593456
64476	588868
64476	1560425
64487	5798466
64503	498837
64527	1344565
64527	1344568
64567	521043
64568	2774518
64570	2093877
64579	2195566
64620	1064825
64620	3576955
64620	4101325
64620	5399294
64653	491253
64722	3584405
64776	1930856
64795	5932169
64797	1255917
64805	998049
64833	7527031
64834	1331119
64901	7517059
64917	3555006
64956	5656724
65040	2789708
65046	620169
65065	1570963
65170	1546635
65245	496923
65370	2007001
65516	3435558
65564	5229712
65570	1920101
65607	7526521
65731	354298
65745	7525942
65752	1560060
65812	1051830
65858	3007497
65874	5478708
65922	862383
65933	4479093
65941	491270
66016	1775785
66184	7328207
66184	7328208
66189	1926728
66200	377947
66221	2401730
66241	3036991
66275	2772717
66346	987618
66449	492179
66451	3080677
66612	767768
66695	1933044
66730	2461296
66998	1429246
66999	692348
67003	425897
67004	1440745
67007	1429246
67010	784831
67020	1436632
67032	973734
67037	1158736
67056	4877909
67063	968722
67105	1247470
67126	3005288
67127	5453262
67128	1926906
67269	7529999
67286	485057
67288	2180104
67292	1766899
67296	4581776
67498	7527267
67511	374549
67564	7526708
67688	4603569
67688	4603571
67727	5176715
67727	5176716
67737	588980
67749	7523544
67806	752626
67832	2915230
67852	941762
67951	5739428
67951	7264256
68107	140099
68297	5730769
68307	7523190
68341	7525810
68341	7525812
68448	4266732
68495	763337
68508	496964
68573	629638
68629	1058057
68761	1656752
68789	351612
68822	129195
68826	6550684
68854	1153858
68863	6144995
68937	3501706
68946	5387225
68947	3837344
68952	1401775
68956	7479076
68956	7479077
68956	7479078
69058	547274
69061	1236783
69061	3744765
69068	5857654
69075	4448399
69090	430723
69173	1293376
69173	3618207
69173	3632377
69177	1458123
69177	3317526
69208	3339794
69236	6583916
69240	1643318
69296	7222518
69303	6199464
69312	2220476
69343	509270
69412	948853
69521	578769
69564	1167358
69613	3421940
69622	1466618
69642	896833
69669	645958
69669	645959
69669	4360142
69716	4905389
69786	1926853
69786	1926854
69800	2224014
69800	2224015
69800	2224016
69800	2224017
69800	2224019
69800	2224020
69823	770775
69847	402725
69871	7523925
69871	7523926
69871	7523927
69902	1677192
69928	6878199
69944	904089
69947	904088
69962	752048
69969	706310
70012	1236770
70014	5407299
70049	642025
70049	1087657
70049	1088428
70117	2038966
70131	2694251
70157	1551591
70157	1551592
70193	2634985
70210	7317595
70222	5666445
70266	471132
70341	1158783
70341	2692630
70353	3855186
70398	587739
70405	4848597
70408	6822328
70414	129017
70414	140571
70414	447283
70414	918308
70414	1207963
70414	1420132
70414	1993715
70414	4473947
70481	6291265
70501	1732016
70506	1283895
70611	788787
70611	1277365
70611	2676097
70712	3037318
70754	354765
70776	618604
70776	1658175
70841	1399525
70924	4327659
70938	996148
70938	1110564
70948	2162113
